,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
8999,58767,en,Sniper: Reloaded,10.134,2011-04-26,6.1,134,"['War', 'Action', 'Thriller', 'Drama']","Brandon Beckett (Collins), the son of the previous Sniper film's star Thomas Beckett (Tom Berenger), takes up the mantle set by his father and goes on a mission of his own.",0,91,"Deep in the Congo, Marine... Peace Keeper... Killer."
9000,15566,en,Surviving Christmas,12.083,2004-09-21,5.6,392,"['Comedy', 'Romance']","Drew Latham is an executive leading an empty, shallow life with only wealth on his side. Facing another lonely Christmas ahead, he revisit his old childhood home in the hope of reliving some old holiday memories – but he finds that the house in which he was raised is no longer the home in which he grew up.",14793624,91,
9001,12772,en,Leap of Faith,7.631,1992-12-18,5.7,150,"['Comedy', 'Drama', 'Romance']","Jonas Nightengale is a fraudulent Christian faith healer who makes a living travelling around America holding revival meetings and conducting 'miracles' with the help of his friend and manager, Jane, and their entourage.",23369283,108,"Real miracles, sensibly priced."
9002,399790,en,Churchill,13.891,2017-05-25,6.2,246,"['Drama', 'History']",A ticking-clock thriller following Winston Churchill in the 24 hours before D-Day.,0,110,The untold story of D-Day.
9003,1245,en,The Remains of the Day,9.131,1993-11-05,7.4,893,"['Drama', 'Romance']",A rule bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-WWI Britain. The possibility of romance and his master's cultivation of ties with the Nazi cause challenge his carefully maintained veneer of servitude.,23237911,134,Diamond in the Rough.
9004,381075,en,Teenage Cocktail,10.638,2016-03-12,5.5,161,"['Drama', 'Thriller']","Feeling confined by their small town and overbearing parents, Annie and Jules hatch a scheme of running away. The only issue is, they need the money to get there. Jules suggests the couple try webcam modeling. Although she’s nervous at first, Annie can’t argue when the money starts rolling in. But as the girls soon find out, consequences can blindside you. Sometimes violently.",0,88,How Annie and Jules fell in love and how it all got weird.
9005,11802,en,Space Chimps,13.832,2008-06-25,4.9,327,"['Animation', 'Family', 'Adventure', 'Comedy', 'Science Fiction']",Three chimps are sent into space to explore the possibility of alien life when an unmanned space shuttle crash lands on an uncharted planet.,64762724,81,Go Bananas!
9006,381518,en,Mindhorn,11.639,2016-10-09,6.2,201,['Comedy'],"A washed up actor best known for playing the title character in the 1980s detective show ""Mindhorn"" must work with the police when a serial killer says that he will only speak with Detective Mindhorn, whom he believes to be real.",0,89,It's truth time!
9007,118683,en,Maximum Conviction,9.084,2012-10-25,5.1,90,"['Action', 'Adventure', 'Thriller']","When former black ops operative Cross and his partner Manning are assigned to decommission an old prison, they must oversee the arrival of two mysterious female prisoners. Before long, an elite force of mercenaries assault the prison in search of the new arrivals. As the true identities of the women are revealed, Cross realizes he's caught in the middle of something far bigger than he had imagined.",0,97,Soldier of Vengeance
9008,28450,en,The Rift,8.39,1990-03-09,4.5,42,"['Action', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']","An experimental submarine with a very experienced crew, the ""Siren II"" is sent to find out what happened to the ""Siren I"" after it mysteriously disappeared in a submarine rift. Things go awry when they begin to find things that shouldn't be there...",0,82,'You Can't Hold your Breath & Scream at the Same Time'
9009,13127,zh,殺破狼,9.832,2005-11-18,6.9,197,"['Action', 'Crime', 'Drama', 'Thriller']","Chan, an articulate senior detective nearing the end of his career, is taking care of the daughter of a witness killed by ruthless crime lord Po. Martial arts expert Ma is set to take over as head of the crime unit, replacing Chan who wants an early retirement.",0,93,
9010,11469,en,Black Knight,12.831,2001-11-21,5.4,849,"['Comedy', 'Fantasy', 'Adventure']","Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After nearly drowning in the moat, he awakens to find himself in 14th century England.",33422806,95,It's only a flesh wound!
9011,10806,en,In & Out,8.631,1997-09-10,6.5,529,['Comedy'],A midwestern teacher questions his sexuality after a former student makes a comment about him at the Academy Awards.,0,90,An out-and-out comedy.
9012,6020,en,Sorority Boys,8.381,2002-03-22,5.3,163,['Comedy'],"After being falsely accused of stealing the budget for their annual cocktail cruise, three very different fraternity brothers are kicked out of their dorm. In order to clear their name and to secure their future careers, the three dress up in drag and pledge the sorority next door where they learn a few valuable - and hilarious - lessons about themselves and the female species.",0,93,The only way to become one of the boys again... is to become one of the girls.
9013,531949,en,Father of the Year,9.894,2018-07-20,5.4,380,['Comedy'],"Two college grads return to their hometown, where a hypothetical question -- whose dad would win in a fight? -- leads to mass mayhem.",0,94,They've got one summer to make their kids proud.
9014,19508,en,Garfield's Pet Force,8.603,2009-08-05,5.8,74,"['Animation', 'Comedy', 'Family']","Nothing in the world can make Garfield get involved in anything besides eating, until the muscular super cat Garzooka comes crashing into Cartoon World from the Comic Book universe with terrifying news. Garfield summons up the willpower to join his superhero Garzooka in a fight to save their worlds.",0,78,Let the Fur Fly!
9015,11615,en,The Life of David Gale,12.081,2003-02-21,7.4,1456,"['Drama', 'Thriller', 'Crime']",A man against capital punishment is accused of murdering a fellow activist and is sent to death row.,38955598,130,The crime is clear. The truth is not.
9016,590164,en,Mercy Black,9.147,2019-03-31,6.3,152,"['Horror', 'Mystery', 'Thriller']","A woman is sent to a mental institution after stabbing her classmate in an attempt to conjure an evil spirit called, Mercy Black. Fifteen years later she's released, and must save her nephew, who has become obsessed with the phenomenon.",200046,87,She'll take away your hurt if you promise her your pain.
9017,11896,en,Throw Momma From the Train,9.129,1987-12-11,6.2,391,"['Comedy', 'Crime']","Larry Donner, an author with a cruel ex-wife, teaches a writing workshop in which one of his students, Owen, is fed up with his domineering mother. When Owen watches a Hitchcock classic that seems to mirror his own life, he decides to put the movie's plot into action and offers to kill Larry's ex-wife, if Larry promises to murder his mom. Before Larry gets a chance to react to the plan, it seems that Owen has already set things in motion.",57915972,88,"Owen asked his friend, Larry, for a small favor..."
9018,10023,en,Dragnet,10.629,1987-06-23,5.9,329,"['Action', 'Comedy', 'Crime']","LAPD Sgt. Joe Friday -- the equally straight-laced nephew of the famous police sergeant of the same name -- is paired up with a young, freewheeling detective named Pep Streebeck. After investigating some strange robberies at the local zoo and the theft of a stockpile of pornographic magazines, they uncover cult activity in the heart of the city and are hot on the case to figure out who's behind it all.",66673516,106,"""Just The Facts."""
9019,797488,en,Dangerous Medicine,8.723,2021-03-05,7.2,9,"['Thriller', 'TV Movie']","After losing the use of his legs in a car crash, Tony is helped to walk again by Daphne his physical therapist. But Daphne's loving care soon morphs into a sick attempt to possess Tony forever.",0,0,
9020,8265,fr,Bienvenue chez les ch'tis,11.531,2008-02-20,6.7,1990,"['Comedy', 'Drama', 'Romance']","Although living a comfortable life in Salon-de-Provence, a charming town in the South of France, Julie has been feeling depressed for a while. To please her, Philippe Abrams, a post office administrator, her husband, tries to obtain a transfer to a seaside town, on the French Riviera, at any cost. The trouble is that he is caught red-handed while trying to scam an inspector. Philippe is immediately banished to the distant unheard of town of Bergues, in the Far North of France...",245144417,106,
9021,519056,en,The Glorias,10.905,2020-12-18,6.3,24,['Drama'],"An equal rights crusader, journalist and activist: Gloria Steinem embodies these and more. From her role in the revolutionary women's rights movement to her travels throughout the U.S. and around the world, Steinem has made an everlasting mark on modern history. A nontraditional chronicle of a trailblazing life.",0,147,
9022,18169,en,About Last Night...,8.129,1986-07-02,6.1,151,"['Comedy', 'Drama', 'Romance']","A man and woman meet and try to have a romantic affair, despite their personal problems and the interference of their disapproving friends.",38702310,113,Making love was easy...being in love difficult.
9023,2058,en,Addicted to Love,8.38,1997-05-23,6.2,311,"['Comedy', 'Romance']","Good-natured astronomer Sam is devastated when the love of his life leaves him for a suave Frenchman. He therefore does what every other normal dumpee would do — go to New York and set up home in the abandoned building opposite his ex-girlfriend's apartment, wait until she decides to leave her current lover, and then win her back.",34673095,100,A Comedy About Lost Loves And Last Laughs
